"284","-0.330551","6","4.6546e-15"
"285","-0.310518","6","4.838e-15"
"286","-0.290484","5","5.07474e-15"
"287","-0.270451","5","5.26913e-15"
"288","-0.250417","5","5.47101e-15"
"289","-0.230384","6","5.64724e-15"
"290","-0.210351","5","5.88338e-15"
"291","-0.190317","5","6.11732e-15"
"292","-0.170284","5","6.32945e-15"
"293","-0.15025","5","6.54771e-15"
"294","-0.130217","5","6.75413e-15"
"295","-0.110184","5","6.97883e-15"
"296","-0.0901503","5","7.23613e-15"
"297","-0.0701169","5","7.41078e-15"
"298","-0.0500835","5","7.6356e-15"
"299","-0.0300501","5","7.84164e-15"
"300","-0.0100167","5","8.0534e-15"
"301","0.0100167","5","8.22924e-15"
"302","0.0300501","5","8.42813e-15"
"303","0.0500835","5","8.59857e-15"
"304","0.0701169","5","8.7759e-15"
"305","0.0901503","5","8.94573e-15"
"306","0.110184","5","9.09863e-15"
"307","0.130217","5","9.24217e-15"
"308","0.15025","5","9.40581e-15"
"309","0.170284","5","9.54227e-15"
"310","0.190317","6","9.64472e-15"
"311","0.210351","5","9.8069e-15"
"312","0.230384","5","9.94946e-15"
"313","0.250417","5","1.0049e-14"
"314","0.270451","5","1.01551e-14"
"315","0.290484","5","1.02553e-14"
"316","0.310518","5","1.03373e-14"
"317","0.330551","5","1.04204e-14"
"318","0.350584","6","1.04738e-14"
"319","0.370618","5","1.05977e-14"
"320","0.390651","5","1.06735e-14"
"321","0.410684","5","1.07579e-14"
"322","0.430718","5","1.08186e-14"
"323","0.450751","5","1.086e-14"
"324","0.470785","6","1.0898e-14"
"325","0.490818","5","1.09853e-14"
"326","0.510851","5","1.10429e-14"
"327","0.530885","5","1.1111e-14"
"328","0.550918","5","1.11298e-14"
"329","0.570952","5","1.11617e-14"
"330","0.590985","5","1.11997e-14"
"331","0.611018","5","1.12199e-14"
"332","0.631052","5","1.12327e-14"
"333","0.651085","5","1.12555e-14"
"334","0.671119","5","1.12813e-14"
"335","0.691152","5","1.12883e-14"
"336","0.711185","5","1.13277e-14"
"337","0.731219","5","1.13084e-14"
"338","0.751252","5","1.13086e-14"
"339","0.771285","5","1.13182e-14"
"340","0.791319","5","1.13082e-14"
"341","0.811352","5","1.13047e-14"
"342","0.831386","5","1.12869e-14"
"343","0.851419","5","1.12743e-14"
"344","0.871452","5","1.12627e-14"
"345","0.891486","5","1.12476e-14"
"346","0.911519","5","1.12315e-14"
"347","0.931553","5","1.12153e-14"
"348","0.951586","5","1.11513e-14"
"349","0.971619","5","1.11306e-14"
"350","0.991653","5","1.10816e-14"
"351","1.01169","5","1.10372e-14"
"352","1.03172","5","1.10107e-14"
"353","1.05175","6","1.08856e-14"
"354","1.07179","5","1.08833e-14"
"355","1.09182","5","1.08313e-14"
"356","1.11185","5","1.07635e-14"
"357","1.13189","5","1.06891e-14"
"358","1.15192","5","1.06242e-14"
"359","1.17195","5","1.05601e-14"
"360","1.19199","5","1.04905e-14"
"361","1.21202","5","1.03912e-14"
"362","1.23205","5","1.02778e-14"
"363","1.25209","5","1.01958e-14"
