-2.5480E+00;1.1628E+02
-2.5470E+00;1.1635E+02
-2.5460E+00;1.1642E+02
-2.5450E+00;1.1649E+02
-2.5440E+00;1.1655E+02
-2.5430E+00;1.1662E+02
-2.5420E+00;1.1669E+02
-2.5410E+00;1.1676E+02
-2.5400E+00;1.1683E+02
-2.5390E+00;1.1690E+02
-2.5380E+00;1.1696E+02
-2.5370E+00;1.1703E+02
-2.5360E+00;1.1710E+02
-2.5350E+00;1.1717E+02
-2.5340E+00;1.1724E+02
-2.5330E+00;1.1730E+02
-2.5320E+00;1.1737E+02
-2.5310E+00;1.1744E+02
-2.5300E+00;1.1751E+02
-2.5290E+00;1.1758E+02
-2.5280E+00;1.1765E+02
-2.5270E+00;1.1771E+02
-2.5260E+00;1.1778E+02
-2.5250E+00;1.1785E+02
-2.5240E+00;1.1792E+02
-2.5230E+00;1.1799E+02
-2.5220E+00;1.1805E+02
-2.5210E+00;1.1812E+02
-2.5200E+00;1.1819E+02
-2.5190E+00;1.1826E+02
-2.5180E+00;1.1833E+02
-2.5170E+00;1.1839E+02
-2.5160E+00;1.1846E+02
-2.5150E+00;1.1853E+02
-2.5140E+00;1.1860E+02
-2.5130E+00;1.1867E+02
-2.5120E+00;1.1874E+02
-2.5110E+00;1.1880E+02
-2.5100E+00;1.1887E+02
-2.5090E+00;1.1894E+02
-2.5080E+00;1.1901E+02
-2.5070E+00;1.1908E+02
-2.5060E+00;1.1915E+02
-2.5050E+00;1.1922E+02
-2.5040E+00;1.1930E+02
-2.5030E+00;1.1937E+02
-2.5020E+00;1.1945E+02
-2.5010E+00;1.1952E+02
-2.5000E+00;1.1959E+02
-2.4990E+00;1.1967E+02
-2.4980E+00;1.1974E+02
-2.4970E+00;1.1981E+02
-2.4960E+00;1.1989E+02
-2.4950E+00;1.1996E+02
-2.4940E+00;1.2003E+02
-2.4930E+00;1.2011E+02
-2.4920E+00;1.2018E+02
-2.4910E+00;1.2025E+02
-2.4900E+00;1.2033E+02
-2.4890E+00;1.2040E+02
-2.4880E+00;1.2047E+02
-2.4870E+00;1.2055E+02
-2.4860E+00;1.2062E+02
-2.4850E+00;1.2070E+02
-2.4840E+00;1.2077E+02
-2.4830E+00;1.2084E+02
-2.4820E+00;1.2092E+02
-2.4810E+00;1.2099E+02
-2.4800E+00;1.2106E+02
-2.4790E+00;1.2114E+02
-2.4780E+00;1.2121E+02
-2.4770E+00;1.2128E+02
-2.4760E+00;1.2136E+02
-2.4750E+00;1.2143E+02
-2.4740E+00;1.2150E+02
-2.4730E+00;1.2158E+02
-2.4720E+00;1.2165E+02
-2.4710E+00;1.2172E+02
-2.4700E+00;1.2180E+02
-2.4690E+00;1.2187E+02
-2.4680E+00;1.2195E+02
-2.4670E+00;1.2202E+02
-2.4660E+00;1.2209E+02
-2.4650E+00;1.2217E+02
-2.4640E+00;1.2224E+02
-2.4630E+00;1.2231E+02
-2.4620E+00;1.2239E+02
-2.4610E+00;1.2246E+02
-2.4600E+00;1.2253E+02
-2.4590E+00;1.2261E+02
-2.4580E+00;1.2268E+02
-2.4570E+00;1.2275E+02
-2.4560E+00;1.2283E+02
-2.4550E+00;1.2290E+02
-2.4540E+00;1.2298E+02
-2.4530E+00;1.2305E+02
-2.4520E+00;1.2312E+02
-2.4510E+00;1.2320E+02
-2.4500E+00;1.2327E+02
-2.4490E+00;1.2334E+02
-2.4480E+00;1.2342E+02
-2.4470E+00;1.2349E+02
-2.4460E+00;1.2356E+02
-2.4450E+00;1.2364E+02
-2.4440E+00;1.2371E+02
-2.4430E+00;1.2379E+02
-2.4420E+00;1.2386E+02
-2.4410E+00;1.2393E+02
-2.4400E+00;1.2401E+02
-2.4390E+00;1.2408E+02
-2.4380E+00;1.2415E+02
-2.4370E+00;1.2423E+02
-2.4360E+00;1.2430E+02
-2.4350E+00;1.2437E+02
-2.4340E+00;1.2445E+02
-2.4330E+00;1.2452E+02
-2.4320E+00;1.2460E+02
-2.4310E+00;1.2467E+02
-2.4300E+00;1.2474E+02
-2.4290E+00;1.2482E+02
-2.4280E+00;1.2489E+02
-2.4270E+00;1.2496E+02
-2.4260E+00;1.2504E+02
-2.4250E+00;1.2511E+02
-2.4240E+00;1.2518E+02
-2.4230E+00;1.2526E+02
-2.4220E+00;1.2533E+02
-2.4210E+00;1.2541E+02
-2.4200E+00;1.2548E+02
-2.4190E+00;1.2555E+02
-2.4180E+00;1.2564E+02
-2.4170E+00;1.2572E+02
-2.4160E+00;1.2580E+02
-2.4150E+00;1.2588E+02
-2.4140E+00;1.2596E+02
-2.4130E+00;1.2604E+02
-2.4120E+00;1.2612E+02
-2.4110E+00;1.2621E+02
-2.4100E+00;1.2629E+02
-2.4090E+00;1.2637E+02
-2.4080E+00;1.2645E+02
-2.4070E+00;1.2653E+02
-2.4060E+00;1.2661E+02
-2.4050E+00;1.2669E+02
-2.4040E+00;1.2677E+02
-2.4030E+00;1.2686E+02
-2.4020E+00;1.2694E+02
-2.4010E+00;1.2702E+02
-2.4000E+00;1.2710E+02
-2.3990E+00;1.2718E+02
-2.3980E+00;1.2726E+02
-2.3970E+00;1.2734E+02
-2.3960E+00;1.2742E+02
-2.3950E+00;1.2751E+02
-2.3940E+00;1.2759E+02
-2.3930E+00;1.2767E+02
-2.3920E+00;1.2775E+02
-2.3910E+00;1.2783E+02
-2.3900E+00;1.2791E+02
-2.3890E+00;1.2799E+02
-2.3880E+00;1.2808E+02
-2.3870E+00;1.2816E+02
-2.3860E+00;1.2824E+02
-2.3850E+00;1.2832E+02
-2.3840E+00;1.2840E+02
-2.3830E+00;1.2848E+02
-2.3820E+00;1.2856E+02
-2.3810E+00;1.2864E+02
-2.3800E+00;1.2873E+02
-2.3790E+00;1.2881E+02
-2.3780E+00;1.2889E+02
