Y;Fieldvalue
1.7770E+00;5.2239E+02
1.7780E+00;5.2188E+02
1.7790E+00;5.2136E+02
1.7800E+00;5.2085E+02
1.7810E+00;5.2033E+02
1.7820E+00;5.1982E+02
1.7830E+00;5.1930E+02
1.7840E+00;5.1879E+02
1.7850E+00;5.1827E+02
1.7860E+00;5.1776E+02
1.7870E+00;5.1725E+02
1.7880E+00;5.1673E+02
1.7890E+00;5.1622E+02
1.7900E+00;5.1570E+02
1.7910E+00;5.1519E+02
1.7920E+00;5.1468E+02
1.7930E+00;5.1416E+02
1.7940E+00;5.1365E+02
1.7950E+00;5.1314E+02
1.7960E+00;5.1262E+02
1.7970E+00;5.1211E+02
1.7980E+00;5.1160E+02
1.7990E+00;5.1109E+02
1.8000E+00;5.1057E+02
1.8010E+00;5.1006E+02
1.8020E+00;5.0955E+02
1.8030E+00;5.0904E+02
1.8040E+00;5.0852E+02
1.8050E+00;5.0801E+02
1.8060E+00;5.0750E+02
1.8070E+00;5.0699E+02
1.8080E+00;5.0648E+02
1.8090E+00;5.0596E+02
1.8100E+00;5.0545E+02
1.8110E+00;5.0494E+02
1.8120E+00;5.0443E+02
1.8130E+00;5.0392E+02
1.8140E+00;5.0341E+02
1.8150E+00;5.0290E+02
1.8160E+00;5.0239E+02
1.8170E+00;5.0188E+02
1.8180E+00;5.0137E+02
1.8190E+00;5.0085E+02
1.8200E+00;5.0034E+02
1.8210E+00;4.9983E+02
1.8220E+00;4.9932E+02
1.8230E+00;4.9881E+02
1.8240E+00;4.9830E+02
1.8250E+00;4.9779E+02
1.8260E+00;4.9728E+02
1.8270E+00;4.9678E+02
1.8280E+00;4.9627E+02
1.8290E+00;4.9576E+02
1.8300E+00;4.9525E+02
1.8310E+00;4.9474E+02
1.8320E+00;4.9423E+02
1.8330E+00;4.9372E+02
1.8340E+00;4.9321E+02
1.8350E+00;4.9270E+02
1.8360E+00;4.9219E+02
1.8370E+00;4.9169E+02
1.8380E+00;4.9118E+02
1.8390E+00;4.9067E+02
1.8400E+00;4.9016E+02
1.8410E+00;4.8965E+02
1.8420E+00;4.8915E+02
1.8430E+00;4.8864E+02
1.8440E+00;4.8813E+02
1.8450E+00;4.8762E+02
1.8460E+00;4.8712E+02
1.8470E+00;4.8661E+02
1.8480E+00;4.8610E+02
1.8490E+00;4.8560E+02
1.8500E+00;4.8509E+02
1.8510E+00;4.8458E+02
1.8520E+00;4.8408E+02
1.8530E+00;4.8357E+02
1.8540E+00;4.8306E+02
1.8550E+00;4.8256E+02
1.8560E+00;4.8205E+02
1.8570E+00;4.8155E+02
1.8580E+00;4.8104E+02
1.8590E+00;4.8054E+02
1.8600E+00;4.8003E+02
1.8610E+00;4.7953E+02
1.8620E+00;4.7902E+02
1.8630E+00;4.7852E+02
1.8640E+00;4.7801E+02
1.8650E+00;4.7751E+02
1.8660E+00;4.7700E+02
1.8670E+00;4.7650E+02
1.8680E+00;4.7599E+02
1.8690E+00;4.7549E+02
1.8700E+00;4.7498E+02
1.8710E+00;4.7448E+02
1.8720E+00;4.7398E+02
1.8730E+00;4.7347E+02
1.8740E+00;4.7297E+02
1.8750E+00;4.7247E+02
1.8760E+00;4.7196E+02
1.8770E+00;4.7146E+02
1.8780E+00;4.7096E+02
1.8790E+00;4.7046E+02
1.8800E+00;4.6995E+02
1.8810E+00;4.6945E+02
1.8820E+00;4.6895E+02
1.8830E+00;4.6845E+02
1.8840E+00;4.6794E+02
1.8850E+00;4.6744E+02
1.8860E+00;4.6694E+02
1.8870E+00;4.6644E+02
1.8880E+00;4.6594E+02
1.8890E+00;4.6544E+02
1.8900E+00;4.6493E+02
1.8910E+00;4.6443E+02
1.8920E+00;4.6393E+02
1.8930E+00;4.6343E+02
1.8940E+00;4.6293E+02
1.8950E+00;4.6243E+02
1.8960E+00;4.6193E+02
1.8970E+00;4.6143E+02
1.8980E+00;4.6093E+02
1.8990E+00;4.6043E+02
1.9000E+00;4.5993E+02
1.9010E+00;4.5943E+02
1.9020E+00;4.5893E+02
1.9030E+00;4.5843E+02
1.9040E+00;4.5793E+02
1.9050E+00;4.5744E+02
1.9060E+00;4.5694E+02
1.9070E+00;4.5644E+02
1.9080E+00;4.5594E+02
1.9090E+00;4.5544E+02
1.9100E+00;4.5494E+02
1.9110E+00;4.5445E+02
1.9120E+00;4.5395E+02
1.9130E+00;4.5345E+02
1.9140E+00;4.5295E+02
1.9150E+00;4.5246E+02
1.9160E+00;4.5196E+02
1.9170E+00;4.5146E+02
1.9180E+00;4.5096E+02
1.9190E+00;4.5047E+02
1.9200E+00;4.4997E+02
1.9210E+00;4.4948E+02
1.9220E+00;4.4898E+02
1.9230E+00;4.4848E+02
1.9240E+00;4.4799E+02
1.9250E+00;4.4749E+02
1.9260E+00;4.4700E+02
1.9270E+00;4.4650E+02
1.9280E+00;4.4601E+02
1.9290E+00;4.4551E+02
1.9300E+00;4.4502E+02
1.9310E+00;4.4452E+02
1.9320E+00;4.4403E+02
1.9330E+00;4.4353E+02
1.9340E+00;4.4304E+02
1.9350E+00;4.4254E+02
1.9360E+00;4.4205E+02
1.9370E+00;4.4156E+02
1.9380E+00;4.4106E+02
1.9390E+00;4.4057E+02
1.9400E+00;4.4008E+02
1.9410E+00;4.3958E+02
1.9420E+00;4.3909E+02
1.9430E+00;4.3860E+02
1.9440E+00;4.3811E+02
1.9450E+00;4.3761E+02
1.9460E+00;4.3712E+02
1.9470E+00;4.3663E+02
1.9480E+00;4.3614E+02
1.9490E+00;4.3565E+02
1.9500E+00;4.3515E+02
1.9510E+00;4.3466E+02
1.9520E+00;4.3417E+02
1.9530E+00;4.3368E+02
1.9540E+00;4.3319E+02
1.9550E+00;4.3270E+02
1.9560E+00;4.3221E+02
1.9570E+00;4.3172E+02
1.9580E+00;4.3123E+02
1.9590E+00;4.3074E+02
1.9600E+00;4.3025E+02
1.9610E+00;4.2976E+02
1.9620E+00;4.2927E+02
1.9630E+00;4.2878E+02
1.9640E+00;4.2829E+02
1.9650E+00;4.2780E+02
1.9660E+00;4.2732E+02
1.9670E+00;4.2683E+02
1.9680E+00;4.2634E+02
1.9690E+00;4.2585E+02
1.9700E+00;4.2536E+02
1.9710E+00;4.2488E+02
1.9720E+00;4.2439E+02
1.9730E+00;4.2390E+02
1.9740E+00;4.2342E+02
1.9750E+00;4.2293E+02
1.9760E+00;4.2244E+02
1.9770E+00;4.2196E+02
1.9780E+00;4.2147E+02
1.9790E+00;4.2098E+02
1.9800E+00;4.2050E+02
1.9810E+00;4.2001E+02
1.9820E+00;4.1953E+02
1.9830E+00;4.1904E+02
1.9840E+00;4.1856E+02
1.9850E+00;4.1807E+02
1.9860E+00;4.1759E+02
1.9870E+00;4.1710E+02
1.9880E+00;4.1662E+02
1.9890E+00;4.1614E+02
1.9900E+00;4.1565E+02
1.9910E+00;4.1517E+02
1.9920E+00;4.1469E+02
1.9930E+00;4.1420E+02
1.9940E+00;4.1372E+02
1.9950E+00;4.1324E+02
1.9960E+00;4.1275E+02
1.9970E+00;4.1227E+02
1.9980E+00;4.1179E+02
1.9990E+00;4.1131E+02
2.0000E+00;4.1083E+02
2.0010E+00;4.1034E+02
2.0020E+00;4.0986E+02
2.0030E+00;4.0938E+02
2.0040E+00;4.0890E+02
2.0050E+00;4.0842E+02
2.0060E+00;4.0794E+02
2.0070E+00;4.0746E+02
2.0080E+00;4.0698E+02
2.0090E+00;4.0650E+02
2.0100E+00;4.0602E+02
2.0110E+00;4.0554E+02
2.0120E+00;4.0506E+02
2.0130E+00;4.0458E+02
2.0140E+00;4.0411E+02
2.0150E+00;4.0363E+02
2.0160E+00;4.0315E+02
2.0170E+00;4.0267E+02
2.0180E+00;4.0219E+02
2.0190E+00;4.0172E+02
2.0200E+00;4.0124E+02
2.0210E+00;4.0076E+02
2.0220E+00;4.0029E+02
2.0230E+00;3.9981E+02
2.0240E+00;3.9933E+02
2.0250E+00;3.9886E+02
2.0260E+00;3.9838E+02
2.0270E+00;3.9791E+02
2.0280E+00;3.9743E+02
2.0290E+00;3.9696E+02
2.0300E+00;3.9648E+02
2.0310E+00;3.9601E+02
2.0320E+00;3.9553E+02
2.0330E+00;3.9506E+02
2.0340E+00;3.9458E+02
2.0350E+00;3.9411E+02
2.0360E+00;3.9364E+02
2.0370E+00;3.9316E+02
2.0380E+00;3.9269E+02
2.0390E+00;3.9222E+02
2.0400E+00;3.9174E+02
2.0410E+00;3.9127E+02
2.0420E+00;3.9080E+02
2.0430E+00;3.9033E+02
2.0440E+00;3.8986E+02
2.0450E+00;3.8939E+02
2.0460E+00;3.8896E+02
2.0470E+00;3.8853E+02
2.0480E+00;3.8810E+02
2.0490E+00;3.8767E+02
2.0500E+00;3.8723E+02
2.0510E+00;3.8680E+02
2.0520E+00;3.8637E+02
2.0530E+00;3.8594E+02
2.0540E+00;3.8551E+02
2.0550E+00;3.8508E+02
2.0560E+00;3.8465E+02
2.0570E+00;3.8422E+02
2.0580E+00;3.8379E+02
2.0590E+00;3.8336E+02
2.0600E+00;3.8293E+02
2.0610E+00;3.8250E+02
2.0620E+00;3.8207E+02
2.0630E+00;3.8164E+02
2.0640E+00;3.8121E+02
2.0650E+00;3.8078E+02
2.0660E+00;3.8035E+02
2.0670E+00;3.7992E+02
2.0680E+00;3.7949E+02
2.0690E+00;3.7906E+02
2.0700E+00;3.7863E+02
2.0710E+00;3.7820E+02
2.0720E+00;3.7777E+02
2.0730E+00;3.7734E+02
2.0740E+00;3.7691E+02
2.0750E+00;3.7648E+02
2.0760E+00;3.7605E+02
2.0770E+00;3.7562E+02
2.0780E+00;3.7519E+02
2.0790E+00;3.7476E+02
2.0800E+00;3.7433E+02
2.0810E+00;3.7390E+02
2.0820E+00;3.7347E+02
2.0830E+00;3.7304E+02
2.0840E+00;3.7261E+02
2.0850E+00;3.7218E+02
2.0860E+00;3.7175E+02
2.0870E+00;3.7131E+02
2.0880E+00;3.7088E+02
2.0890E+00;3.7045E+02
2.0900E+00;3.7002E+02
2.0910E+00;3.6959E+02
2.0920E+00;3.6916E+02
2.0930E+00;3.6873E+02
2.0940E+00;3.6830E+02
2.0950E+00;3.6787E+02
2.0960E+00;3.6744E+02
2.0970E+00;3.6701E+02
2.0980E+00;3.6658E+02
2.0990E+00;3.6615E+02
2.1000E+00;3.6572E+02
2.1010E+00;3.6529E+02
2.1020E+00;3.6486E+02
2.1030E+00;3.6443E+02
2.1040E+00;3.6400E+02
2.1050E+00;3.6357E+02
2.1060E+00;3.6314E+02
2.1070E+00;3.6271E+02
2.1080E+00;3.6228E+02
2.1090E+00;3.6185E+02
2.1100E+00;3.6142E+02
2.1110E+00;3.6099E+02
2.1120E+00;3.6056E+02
2.1130E+00;3.6013E+02
2.1140E+00;3.5970E+02
2.1150E+00;3.5927E+02
2.1160E+00;3.5884E+02
2.1170E+00;3.5841E+02
2.1180E+00;3.5798E+02
2.1190E+00;3.5755E+02
2.1200E+00;3.5712E+02
2.1210E+00;3.5669E+02
2.1220E+00;3.5626E+02
2.1230E+00;3.5583E+02
2.1240E+00;3.5540E+02
2.1250E+00;3.5497E+02
2.1260E+00;3.5454E+02
2.1270E+00;3.5411E+02
2.1280E+00;3.5368E+02
2.1290E+00;3.5325E+02
2.1300E+00;3.5282E+02
2.1310E+00;3.5239E+02
2.1320E+00;3.5195E+02
2.1330E+00;3.5152E+02
2.1340E+00;3.5109E+02
2.1350E+00;3.5066E+02
2.1360E+00;3.5023E+02
2.1370E+00;3.4980E+02
2.1380E+00;3.4937E+02
2.1390E+00;3.4894E+02
2.1400E+00;3.4851E+02
2.1410E+00;3.4808E+02
2.1420E+00;3.4765E+02
2.1430E+00;3.4722E+02
2.1440E+00;3.4679E+02
2.1450E+00;3.4636E+02
2.1460E+00;3.4593E+02
2.1470E+00;3.4550E+02
2.1480E+00;3.4507E+02
2.1490E+00;3.4464E+02
2.1500E+00;3.4421E+02
2.1510E+00;3.4378E+02
2.1520E+00;3.4335E+02
2.1530E+00;3.4292E+02
2.1540E+00;3.4249E+02
2.1550E+00;3.4206E+02
2.1560E+00;3.4163E+02
2.1570E+00;3.4120E+02
2.1580E+00;3.4077E+02
2.1590E+00;3.4034E+02
2.1600E+00;3.3991E+02
2.1610E+00;3.3948E+02
2.1620E+00;3.3905E+02
2.1630E+00;3.3862E+02
2.1640E+00;3.3819E+02
2.1650E+00;3.3776E+02
2.1660E+00;3.3733E+02
2.1670E+00;3.3690E+02
2.1680E+00;3.3647E+02
2.1690E+00;3.3604E+02
2.1700E+00;3.3561E+02
2.1710E+00;3.3518E+02
2.1720E+00;3.3475E+02
2.1730E+00;3.3432E+02
2.1740E+00;3.3389E+02
2.1750E+00;3.3346E+02
2.1760E+00;3.3303E+02
2.1770E+00;3.3260E+02
2.1780E+00;3.3217E+02
2.1790E+00;3.3174E+02
2.1800E+00;3.3131E+02
2.1810E+00;3.3088E+02
2.1820E+00;3.3045E+02
2.1830E+00;3.3002E+02
2.1840E+00;3.2959E+02
2.1850E+00;3.2916E+02
2.1860E+00;3.2873E+02
2.1870E+00;3.2830E+02
2.1880E+00;3.2787E+02
2.1890E+00;3.2744E+02
2.1900E+00;3.2701E+02
2.1910E+00;3.2658E+02
2.1920E+00;3.2615E+02
2.1930E+00;3.2572E+02
2.1940E+00;3.2529E+02
2.1950E+00;3.2486E+02
2.1960E+00;3.2443E+02
2.1970E+00;3.2400E+02
2.1980E+00;3.2357E+02
2.1990E+00;3.2314E+02
2.2000E+00;3.2270E+02
2.2010E+00;3.2227E+02
2.2020E+00;3.2184E+02
2.2030E+00;3.2141E+02
2.2040E+00;3.2098E+02
2.2050E+00;3.2055E+02
2.2060E+00;3.2012E+02
2.2070E+00;3.1969E+02
2.2080E+00;3.1926E+02
2.2090E+00;3.1883E+02
2.2100E+00;3.1840E+02
2.2110E+00;3.1797E+02
2.2120E+00;3.1754E+02
2.2130E+00;3.1711E+02
2.2140E+00;3.1668E+02
2.2150E+00;3.1625E+02
2.2160E+00;3.1582E+02
2.2170E+00;3.1539E+02
2.2180E+00;3.1496E+02
2.2190E+00;3.1453E+02
2.2200E+00;3.1410E+02
2.2210E+00;3.1367E+02
2.2220E+00;3.1324E+02
2.2230E+00;3.1281E+02
2.2240E+00;3.1238E+02
2.2250E+00;3.1195E+02
2.2260E+00;3.1152E+02
2.2270E+00;3.1109E+02
2.2280E+00;3.1066E+02
2.2290E+00;3.1023E+02
2.2300E+00;3.0980E+02
2.2310E+00;3.0937E+02
2.2320E+00;3.0894E+02
2.2330E+00;3.0851E+02
2.2340E+00;3.0808E+02
2.2350E+00;3.0765E+02
2.2360E+00;3.0722E+02
2.2370E+00;3.0679E+02
2.2380E+00;3.0636E+02
2.2390E+00;3.0593E+02
2.2400E+00;3.0550E+02
2.2410E+00;3.0507E+02
2.2420E+00;3.0464E+02
2.2430E+00;3.0421E+02
2.2440E+00;3.0378E+02
2.2450E+00;3.0335E+02
2.2460E+00;3.0292E+02
2.2470E+00;3.0249E+02
2.2480E+00;3.0206E+02
2.2490E+00;3.0163E+02
2.2500E+00;3.0120E+02
2.2510E+00;3.0077E+02
2.2520E+00;3.0034E+02
2.2530E+00;2.9991E+02
2.2540E+00;2.9948E+02
2.2550E+00;2.9905E+02
2.2560E+00;2.9862E+02
2.2570E+00;2.9819E+02
2.2580E+00;2.9776E+02
2.2590E+00;2.9733E+02
2.2600E+00;2.9690E+02
2.2610E+00;2.9647E+02
2.2620E+00;2.9604E+02
2.2630E+00;2.9561E+02
2.2640E+00;2.9518E+02
2.2650E+00;2.9475E+02
2.2660E+00;2.9432E+02
2.2670E+00;2.9389E+02
2.2680E+00;2.9346E+02
2.2690E+00;2.9303E+02
2.2700E+00;2.9260E+02
2.2710E+00;2.9217E+02
2.2720E+00;2.9174E+02
2.2730E+00;2.9131E+02
2.2740E+00;2.9088E+02
2.2750E+00;2.9045E+02
2.2760E+00;2.9002E+02
2.2770E+00;2.8959E+02
2.2780E+00;2.8916E+02
2.2790E+00;2.8873E+02
2.2800E+00;2.8830E+02
2.2810E+00;2.8787E+02
2.2820E+00;2.8744E+02
2.2830E+00;2.8701E+02
2.2840E+00;2.8658E+02
2.2850E+00;2.8615E+02
2.2860E+00;2.8572E+02
2.2870E+00;2.8529E+02
2.2880E+00;2.8486E+02
2.2890E+00;2.8443E+02
2.2900E+00;2.8401E+02
2.2910E+00;2.8358E+02
2.2920E+00;2.8315E+02
2.2930E+00;2.8273E+02
2.2940E+00;2.8253E+02
2.2950E+00;2.8234E+02
2.2960E+00;2.8214E+02
2.2970E+00;2.8194E+02
2.2980E+00;2.8175E+02
2.2990E+00;2.8155E+02
2.3000E+00;2.8136E+02
2.3010E+00;2.8116E+02
2.3020E+00;2.8096E+02
2.3030E+00;2.8077E+02
2.3040E+00;2.8057E+02
2.3050E+00;2.8038E+02
2.3060E+00;2.8018E+02
2.3070E+00;2.7999E+02
2.3080E+00;2.7979E+02
2.3090E+00;2.7959E+02
2.3100E+00;2.7940E+02
2.3110E+00;2.7920E+02
2.3120E+00;2.7901E+02
2.3130E+00;2.7881E+02
2.3140E+00;2.7862E+02
2.3150E+00;2.7842E+02
2.3160E+00;2.7823E+02
2.3170E+00;2.7803E+02
2.3180E+00;2.7784E+02
2.3190E+00;2.7764E+02
2.3200E+00;2.7744E+02
2.3210E+00;2.7725E+02
2.3220E+00;2.7705E+02
2.3230E+00;2.7686E+02
2.3240E+00;2.7666E+02
2.3250E+00;2.7647E+02
2.3260E+00;2.7627E+02
2.3270E+00;2.7608E+02
2.3280E+00;2.7588E+02
2.3290E+00;2.7569E+02
2.3300E+00;2.7549E+02
2.3310E+00;2.7530E+02
2.3320E+00;2.7510E+02
2.3330E+00;2.7491E+02
2.3340E+00;2.7471E+02
2.3350E+00;2.7452E+02
2.3360E+00;2.7432E+02
2.3370E+00;2.7413E+02
2.3380E+00;2.7394E+02
2.3390E+00;2.7374E+02
2.3400E+00;2.7355E+02
2.3410E+00;2.7335E+02
2.3420E+00;2.7316E+02
2.3430E+00;2.7296E+02
2.3440E+00;2.7277E+02
2.3450E+00;2.7257E+02
2.3460E+00;2.7238E+02
2.3470E+00;2.7218E+02
2.3480E+00;2.7199E+02
2.3490E+00;2.7180E+02
2.3500E+00;2.7160E+02
2.3510E+00;2.7141E+02
2.3520E+00;2.7121E+02
2.3530E+00;2.7102E+02
2.3540E+00;2.7082E+02
2.3550E+00;2.7063E+02
2.3560E+00;2.7044E+02
2.3570E+00;2.7024E+02
2.3580E+00;2.7005E+02
2.3590E+00;2.6985E+02
2.3600E+00;2.6966E+02
2.3610E+00;2.6947E+02
2.3620E+00;2.6927E+02
2.3630E+00;2.6908E+02
2.3640E+00;2.6888E+02
2.3650E+00;2.6869E+02
2.3660E+00;2.6850E+02
2.3670E+00;2.6830E+02
2.3680E+00;2.6811E+02
2.3690E+00;2.6792E+02
2.3700E+00;2.6772E+02
2.3710E+00;2.6753E+02
2.3720E+00;2.6733E+02
2.3730E+00;2.6714E+02
2.3740E+00;2.6695E+02
2.3750E+00;2.6675E+02
2.3760E+00;2.6656E+02
2.3770E+00;2.6637E+02
2.3780E+00;2.6617E+02
2.3790E+00;2.6598E+02
2.3800E+00;2.6579E+02
2.3810E+00;2.6559E+02
2.3820E+00;2.6540E+02
2.3830E+00;2.6521E+02
2.3840E+00;2.6501E+02
2.3850E+00;2.6482E+02
2.3860E+00;2.6463E+02
2.3870E+00;2.6443E+02
2.3880E+00;2.6424E+02
2.3890E+00;2.6405E+02
2.3900E+00;2.6386E+02
2.3910E+00;2.6366E+02
2.3920E+00;2.6347E+02
2.3930E+00;2.6328E+02
2.3940E+00;2.6308E+02
2.3950E+00;2.6289E+02
2.3960E+00;2.6270E+02
2.3970E+00;2.6251E+02
2.3980E+00;2.6231E+02
2.3990E+00;2.6212E+02
2.4000E+00;2.6193E+02
2.4010E+00;2.6173E+02
2.4020E+00;2.6154E+02
2.4030E+00;2.6135E+02
2.4040E+00;2.6116E+02
2.4050E+00;2.6096E+02
2.4060E+00;2.6077E+02
2.4070E+00;2.6058E+02
2.4080E+00;2.6039E+02
2.4090E+00;2.6020E+02
2.4100E+00;2.6000E+02
2.4110E+00;2.5981E+02
2.4120E+00;2.5962E+02
2.4130E+00;2.5943E+02
2.4140E+00;2.5923E+02
2.4150E+00;2.5904E+02
2.4160E+00;2.5885E+02
2.4170E+00;2.5866E+02
2.4180E+00;2.5847E+02
2.4190E+00;2.5827E+02
2.4200E+00;2.5808E+02
2.4210E+00;2.5789E+02
2.4220E+00;2.5770E+02
2.4230E+00;2.5751E+02
2.4240E+00;2.5731E+02
2.4250E+00;2.5712E+02
2.4260E+00;2.5693E+02
2.4270E+00;2.5674E+02
2.4280E+00;2.5655E+02
2.4290E+00;2.5636E+02
2.4300E+00;2.5616E+02
2.4310E+00;2.5597E+02
2.4320E+00;2.5578E+02
2.4330E+00;2.5559E+02
2.4340E+00;2.5540E+02
2.4350E+00;2.5521E+02
2.4360E+00;2.5502E+02
2.4370E+00;2.5483E+02
2.4380E+00;2.5463E+02
2.4390E+00;2.5444E+02
2.4400E+00;2.5425E+02
2.4410E+00;2.5406E+02
2.4420E+00;2.5387E+02
2.4430E+00;2.5368E+02
2.4440E+00;2.5349E+02
2.4450E+00;2.5330E+02
2.4460E+00;2.5311E+02
2.4470E+00;2.5291E+02
2.4480E+00;2.5272E+02
2.4490E+00;2.5253E+02
2.4500E+00;2.5234E+02
2.4510E+00;2.5215E+02
2.4520E+00;2.5196E+02
2.4530E+00;2.5177E+02
2.4540E+00;2.5158E+02
2.4550E+00;2.5139E+02
2.4560E+00;2.5120E+02
2.4570E+00;2.5101E+02
2.4580E+00;2.5082E+02
2.4590E+00;2.5063E+02
2.4600E+00;2.5044E+02
2.4610E+00;2.5025E+02
2.4620E+00;2.5006E+02
2.4630E+00;2.4987E+02
2.4640E+00;2.4968E+02
2.4650E+00;2.4949E+02
2.4660E+00;2.4930E+02
2.4670E+00;2.4911E+02
2.4680E+00;2.4892E+02
2.4690E+00;2.4873E+02
2.4700E+00;2.4854E+02
2.4710E+00;2.4835E+02
2.4720E+00;2.4816E+02
2.4730E+00;2.4797E+02
2.4740E+00;2.4778E+02
2.4750E+00;2.4759E+02
2.4760E+00;2.4740E+02
2.4770E+00;2.4721E+02
2.4780E+00;2.4702E+02
2.4790E+00;2.4683E+02
2.4800E+00;2.4664E+02
2.4810E+00;2.4645E+02
2.4820E+00;2.4626E+02
2.4830E+00;2.4607E+02
2.4840E+00;2.4588E+02
2.4850E+00;2.4569E+02
2.4860E+00;2.4550E+02
2.4870E+00;2.4531E+02
2.4880E+00;2.4512E+02
2.4890E+00;2.4493E+02
2.4900E+00;2.4475E+02
2.4910E+00;2.4456E+02
2.4920E+00;2.4437E+02
2.4930E+00;2.4418E+02
2.4940E+00;2.4399E+02
2.4950E+00;2.4380E+02
2.4960E+00;2.4361E+02
2.4970E+00;2.4342E+02
2.4980E+00;2.4323E+02
2.4990E+00;2.4305E+02
2.5000E+00;2.4286E+02
2.5010E+00;2.4267E+02
2.5020E+00;2.4248E+02
2.5030E+00;2.4229E+02
2.5040E+00;2.4210E+02
2.5050E+00;2.4191E+02
2.5060E+00;2.4173E+02
2.5070E+00;2.4154E+02
2.5080E+00;2.4135E+02
2.5090E+00;2.4116E+02
2.5100E+00;2.4097E+02
2.5110E+00;2.4078E+02
2.5120E+00;2.4060E+02
2.5130E+00;2.4041E+02
2.5140E+00;2.4022E+02
2.5150E+00;2.4003E+02
2.5160E+00;2.3984E+02
2.5170E+00;2.3966E+02
2.5180E+00;2.3947E+02
2.5190E+00;2.3928E+02
2.5200E+00;2.3909E+02
2.5210E+00;2.3891E+02
2.5220E+00;2.3872E+02
2.5230E+00;2.3853E+02
2.5240E+00;2.3834E+02
2.5250E+00;2.3816E+02
2.5260E+00;2.3797E+02
2.5270E+00;2.3778E+02
2.5280E+00;2.3759E+02
2.5290E+00;2.3741E+02
2.5300E+00;2.3722E+02
2.5310E+00;2.3703E+02
2.5320E+00;2.3684E+02
2.5330E+00;2.3666E+02
2.5340E+00;2.3647E+02
2.5350E+00;2.3628E+02
2.5360E+00;2.3610E+02
2.5370E+00;2.3591E+02
2.5380E+00;2.3572E+02
2.5390E+00;2.3554E+02
2.5400E+00;2.3535E+02
2.5410E+00;2.3516E+02
2.5420E+00;2.3498E+02
2.5430E+00;2.3479E+02
2.5440E+00;2.3460E+02
2.5450E+00;2.3442E+02
2.5460E+00;2.3423E+02
2.5470E+00;2.3404E+02
2.5480E+00;2.3386E+02
2.5490E+00;2.3367E+02
2.5500E+00;2.3348E+02
2.5510E+00;2.3330E+02
2.5520E+00;2.3311E+02
2.5530E+00;2.3293E+02
2.5540E+00;2.3274E+02
2.5550E+00;2.3255E+02
2.5560E+00;2.3237E+02
2.5570E+00;2.3218E+02
2.5580E+00;2.3200E+02
2.5590E+00;2.3181E+02
2.5600E+00;2.3162E+02
2.5610E+00;2.3144E+02
2.5620E+00;2.3125E+02
2.5630E+00;2.3107E+02
2.5640E+00;2.3088E+02
2.5650E+00;2.3070E+02
2.5660E+00;2.3051E+02
2.5670E+00;2.3032E+02
2.5680E+00;2.3014E+02
2.5690E+00;2.2995E+02
2.5700E+00;2.2977E+02
2.5710E+00;2.2958E+02
2.5720E+00;2.2940E+02
2.5730E+00;2.2921E+02
2.5740E+00;2.2903E+02
2.5750E+00;2.2884E+02
2.5760E+00;2.2866E+02
2.5770E+00;2.2847E+02
2.5780E+00;2.2829E+02
2.5790E+00;2.2810E+02
2.5800E+00;2.2792E+02
2.5810E+00;2.2773E+02
2.5820E+00;2.2755E+02
2.5830E+00;2.2737E+02
2.5840E+00;2.2718E+02
2.5850E+00;2.2700E+02
2.5860E+00;2.2681E+02
2.5870E+00;2.2663E+02
2.5880E+00;2.2644E+02
2.5890E+00;2.2626E+02
2.5900E+00;2.2608E+02
2.5910E+00;2.2589E+02
2.5920E+00;2.2571E+02
2.5930E+00;2.2552E+02
2.5940E+00;2.2534E+02
2.5950E+00;2.2516E+02
2.5960E+00;2.2497E+02
2.5970E+00;2.2479E+02
2.5980E+00;2.2460E+02
2.5990E+00;2.2442E+02
2.6000E+00;2.2424E+02
2.6010E+00;2.2405E+02
2.6020E+00;2.2387E+02
2.6030E+00;2.2369E+02
2.6040E+00;2.2350E+02
2.6050E+00;2.2332E+02
2.6060E+00;2.2314E+02
2.6070E+00;2.2295E+02
2.6080E+00;2.2277E+02
2.6090E+00;2.2259E+02
2.6100E+00;2.2240E+02
2.6110E+00;2.2222E+02
2.6120E+00;2.2204E+02
2.6130E+00;2.2186E+02
2.6140E+00;2.2167E+02
2.6150E+00;2.2149E+02
2.6160E+00;2.2131E+02
2.6170E+00;2.2112E+02
2.6180E+00;2.2094E+02
2.6190E+00;2.2076E+02
2.6200E+00;2.2058E+02
2.6210E+00;2.2039E+02
2.6220E+00;2.2021E+02
2.6230E+00;2.2003E+02
2.6240E+00;2.1985E+02
2.6250E+00;2.1967E+02
2.6260E+00;2.1948E+02
2.6270E+00;2.1930E+02
2.6280E+00;2.1912E+02
2.6290E+00;2.1894E+02
2.6300E+00;2.1876E+02
2.6310E+00;2.1860E+02
2.6320E+00;2.1844E+02
2.6330E+00;2.1829E+02
2.6340E+00;2.1813E+02
2.6350E+00;2.1798E+02
2.6360E+00;2.1782E+02
2.6370E+00;2.1767E+02
2.6380E+00;2.1751E+02
2.6390E+00;2.1736E+02
2.6400E+00;2.1720E+02
2.6410E+00;2.1705E+02
2.6420E+00;2.1689E+02
2.6430E+00;2.1674E+02
2.6440E+00;2.1658E+02
2.6450E+00;2.1643E+02
2.6460E+00;2.1627E+02
2.6470E+00;2.1612E+02
2.6480E+00;2.1596E+02
2.6490E+00;2.1581E+02
2.6500E+00;2.1565E+02
